% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=554350, Sun Sep 12 20:11:12 2021, <python>{}</python>
1 10 0.9410242489272644 1.0000444454321133 39.45726460547742 3.9457264605477420e+01 304.16490616182415 1482.1649384272946   
2 20 0.9370258405114472 1.1933185176256882 39.45726460547742 9.1997514088760582e+01 997.8817499842294 2174.319042854174   
3 30 0.8904542041441129 1.3581296310104916 39.45726460547742 5.5004172631759609e+01 696.0700416983121 3433.814083179291   
4 40 0.9215688122338254 1.4315605304512964 39.45726460547742 1.1917721149684562e+02 299.4302526034266 2454.8004509252273   
5 50 0.844755993376132 1.5723247534191496 39.45726460547742 8.2821514589252175e+01 445.04109885348606 2141.2284639299305   
6 60 0.7993381345225948 1.6902328005076335 39.45726460547742 1.0004971733634964e+02 413.98309531959916 1395.7230915510008   
7 70 0.7166659819451447 1.838640694778232 39.45726460547742 4.5155890646930231e+01 234.6768890326384 827.5365100473424   
8 80 0.6695001812391032 1.9764386096721995 39.45726460547742 1.3248181064375268e+02 434.6652603610544 1310.7845497719145   
9 90 0.5978086873254229 2.002389395326529 39.45726460547742 6.2009151249513771e+01 268.5270061511496 1628.7558220318904   
10 100 0.573378194861447 2.048077474767993 39.45726460547742 7.9817222851994387e+01 162.31052232060887 757.4409525056872   
11 110 0.5193585933112295 2.1827640923445895 39.45726460547742 5.9241144184477797e+01 168.4037406090714 1395.681954513318   
12 120 0.5513444159451663 2.3024208095611614 39.45726460547742 4.2976401412083369e+01 94.91177063990827 271.250756782995   
13 130 0.5637904830325674 2.7008146361972676 39.45726460547742 6.6512406710376140e+01 118.91208880172177 274.0669923127298   
14 140 0.5714061487738399 2.9819590481576186 28.46417026464004 2.8464170264640039e+01 83.33868763624304 238.28464192134288   
15 150 0.5096947974708314 3.2185457377159254 27.202989823008654 2.7202989823008654e+01 68.1284895951555 153.07458884915343   
16 160 0.4846558261202274 3.302647520060675 25.656472604559678 2.5656472604559678e+01 52.866514641879654 142.70484625755134   
17 170 0.48250211094570133 3.5034516036134433 23.7541908646884 2.3754190864688400e+01 86.59737103781916 175.88317317953363   
18 180 0.4967594387873866 3.6710150533848807 23.7541908646884 2.6629884713108048e+01 67.41285385547894 233.68146264338813   
19 190 0.4555030032030372 4.115360364988722 23.7541908646884 3.0067992395793841e+01 41.943150617698095 228.4652384297305   
20 200 0.43094054409194726 4.2448666621458555 23.7541908646884 2.3756342715217389e+01 49.49640968077461 135.70101107099782   
21 210 0.4318118316673233 4.4820956659017215 23.7541908646884 2.4492196975016409e+01 47.53259014312134 191.08447118777895   
22 220 0.4187613230587008 4.688882376266837 23.7541908646884 2.5057788415381779e+01 37.98001448994033 93.49147223870622   
23 230 0.4032244952875564 4.6808556891256945 23.7541908646884 2.7837982205508265e+01 39.38015858705922 96.66729879164097   
24 240 0.39378771683896624 4.6718675602648565 21.1307571615056 2.1130757161505599e+01 41.44452635599907 128.80676451740743   
25 250 0.3897284534319705 5.032980728839435 21.1307571615056 2.3438907788409026e+01 37.690480999702395 113.56238446960597   
26 260 0.3775339398209607 5.505722587574829 21.1307571615056 2.2523681301696982e+01 25.364788851362476 68.47232344010287   
