% # columns="iteration, evaluation, void, void, void, xmean", seed=647931, Thu Jun 24 16:43:54 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 10 0 0 0 -0.05824542284394829 0.591450322653609 1627.9359771678655 -0.47337911480147954 1276.5170218090398 0.2845701057581539 177.47676785295528 -0.29674447429227513 0.5830041707530312
2 20 0 0 0 0.23764548685840792 0.44353068827885483 1628.3869561801928 0.06236869715908433 1275.6457318842715 -0.13628604795720523 175.98576295799097 -0.5426646800829326 0.5387320229173014
3 30 0 0 0 0.23629333171642108 0.4148129487296952 1627.695457880633 0.17893817716370786 1275.582703279947 -0.5190823336176298 175.5426400789485 0.09495694952165534 0.697232809513885
4 40 0 0 0 0.5217568292346766 -0.6922582502022003 1627.3980487724061 0.2631688123492257 1275.6400246990984 -0.8375094405506603 175.77982213459228 -0.44869081531881716 1.421157460923818
5 50 0 0 0 0.6328506739035441 -0.4658421265456546 1627.8119379673997 0.013363686455663493 1275.530613790381 -1.4454698426540193 175.45389169574628 0.2033798185715141 1.9320905779054078
6 60 0 0 0 0.6951440318209019 -0.4727355098373741 1627.3430718709672 -0.0836959982694697 1275.778353963648 -0.753360016327718 176.16523297881392 0.6546117035868431 2.4279661890044713
7 70 0 0 0 0.6036252865130061 -0.07843142259287172 1627.7405291166183 -0.15088159612031307 1276.2251765029425 -0.35374553971629774 176.47231366251287 0.5450056610406632 1.4104544983486773
8 80 0 0 0 0.44511954839457624 0.5061122683433096 1627.5987249648938 -0.9297618219948621 1276.3135370547939 -0.18128490787083168 176.5115693628613 0.2617509611559011 1.5067019105946515
9 90 0 0 0 0.4420499955888128 0.9226086083385122 1627.1962311126201 -1.430278752703989 1275.6919326300786 0.03716360321501555 177.23707845664626 0.6410394818827362 1.3646234193643074
10 100 0 0 0 0.5792828684580308 1.0417318785713965 1626.659556880064 -1.4983195655015742 1275.5492356769103 -0.058017816061823574 177.56160264760578 0.9601030451641248 1.1504169798865567
11 110 0 0 0 0.3473872848818882 1.3768763847987093 1626.5368698582286 -1.8176995236788136 1275.0432124407612 0.00031641497948320385 178.8163245725218 0.7011784260954111 1.3291929027460423
12 120 0 0 0 0.42138461994414306 0.9706007680665698 1626.9282368089148 -1.5080628073997595 1274.3100290502184 0.2542235319758926 178.83130847224155 0.8013471493516326 1.3793381677888865
13 130 0 0 0 0.46056425447173105 1.235319065984635 1627.8085775836598 -2.306391764273579 1274.4798750649284 1.2326744200522677 179.63799743959058 0.5368060740022123 0.9494786390983261
14 140 0 0 0 0.5516699903620698 1.142870354942256 1628.0972906374218 -2.2117011445437007 1273.8796837625725 0.3857008019921766 179.54772697669398 0.15116972727432199 1.7143460344281352
15 150 0 0 0 0.4816232450046165 1.4845370763138699 1628.9162100172487 -2.1633371908037637 1275.0885038327322 0.2563605244071837 179.09102644331452 -0.38457275349205067 0.5309044926500708
16 160 0 0 0 0.4185672335628176 1.474264895360165 1629.6725363409944 -2.0277425500036212 1275.9590561470827 -0.005586096140088093 179.2944009353918 -0.5140364984456263 0.9984611048152281
17 170 0 0 0 0.5618635701642603 1.5279389637442096 1629.6351822495656 -2.7208042253252307 1275.3862548887378 -0.5722309247128925 178.7800677386623 0.16525988700699323 0.9976991640259144
18 180 0 0 0 0.5798286137698334 1.5245686844112796 1630.0897668155806 -2.4647140331988457 1276.4133935043867 -0.39953805524126484 179.56496697374928 -0.610654349995679 -1.035664487000631
19 190 0 0 0 0.496161092222342 0.7494061183478635 1629.960938867302 -1.609547930323105 1275.4908497890806 0.2399374734545614 179.00080004441818 -1.4846003140661264 0.11297442573014416
20 200 0 0 0 0.4407514606743041 0.6337021151410338 1629.5279127365527 -1.3772406179888128 1277.1237200147293 -0.13644216930861475 178.44630203958067 -1.488480823376955 -0.538334015545819
21 210 0 0 0 0.5980684327809945 0.30861007173519456 1629.0801943538795 -1.1104858400517645 1277.2486513985164 -0.6102318317355981 178.40794460641612 -1.286110709941891 -0.35995761315517993
22 220 0 0 0 0.5460180078589131 -0.017522880639532057 1629.4130558050638 -0.6581629902264505 1277.0767963776677 0.15736224976917057 178.8865835037497 -2.1621413442811845 -1.1660479879024765
23 230 0 0 0 0.6357658592076606 0.046527899673383846 1629.5937438323642 -0.7777211205822332 1277.125453749302 -0.45936723579630667 178.3579795090169 -1.7232569878425839 -1.3932851712346468
24 240 0 0 0 0.7023948314246091 -0.26501190390110557 1630.2168024947396 -0.37987046277606484 1277.722196010718 -0.683942657624793 178.5451329627791 -2.0755195875894104 -1.657609864727205
25 250 0 0 0 0.6028373139688858 -0.687808079844635 1630.3366370350334 0.16272742696224085 1276.6149679947982 -0.27729482951953205 178.24274557539343 -2.1703566092399207 -1.171445128046227
26 260 0 0 0 0.5168107583399749 -0.13957919107301187 1630.2692062768251 -0.18377077483213333 1275.5920661181299 -0.0018042048537139643 178.59737165882356 -2.050507670642903 -1.226943088933015
27 270 0 0 0 0.5300939089810552 0.2984591565540202 1629.8222646661263 -0.5759888068691363 1276.013877517523 0.12817825163923377 179.21540728817254 -1.8633397047643323 -1.181698723411396
28 280 0 0 0 0.4950543191938469 0.49681974944581014 1629.8814471045314 -1.2218324642066754 1275.6920783629691 0.19244706442897383 178.97327172082612 -1.7108542177141601 -0.736865753137501
29 290 0 0 0 0.5173364406893828 0.306091393693095 1630.179403599123 -0.8980106354824804 1276.3126603714882 -0.05884989592980297 178.64419385129864 -1.7460177024963415 -0.9235207026910047
30 300 0 0 0 0.47448326332544655 0.002415216297954381 1630.2650300723517 -0.3088196028393413 1276.4306106111483 -0.03343283732961741 178.4373359144134 -2.0766236991234663 -0.939695758811258
31 310 0 0 0 0.4152135414279905 0.190254355775322 1630.376244792525 -0.48496128557698165 1276.0035872035357 -0.12001878439776495 178.85823991649585 -2.197731793475865 -1.0916034682704674
32 320 0 0 0 0.46683229122308323 0.01926640676381916 1630.591015214155 -0.433061748360598 1276.0082446650695 -0.04543796686528362 178.74564344136397 -2.1845101531407805 -1.105512562271613
33 330 0 0 0 0.5105560600355822 0.09267688362328548 1630.6306252180502 -0.6885142885019533 1275.6630353804553 0.10497536494119108 178.7931579016113 -2.285983649831717 -1.0320117979040002
34 340 0 0 0 0.5284820271343318 0.21647160825814124 1630.7606984559409 -0.9016483905988981 1276.0452187414846 0.1685248696906804 179.20565688128858 -2.182434727092936 -1.3096709573840246
35 350 0 0 0 0.5002542510293331 0.336280336089425 1630.7450094444698 -0.9245524604978226 1275.9561305813352 0.21750528037577926 179.44993676161053 -2.224086478679538 -1.3758210133407502
36 360 0 0 0 0.5253716639254186 0.3930277138513798 1631.0978605977496 -1.0250651897565084 1275.9393292779375 0.26216321673222814 179.8841469847508 -2.2929163404314656 -1.6266400100503589
37 370 0 0 0 0.5101171691908696 0.43806499581581637 1631.0060853176037 -1.0727061865408607 1275.929066513488 0.17755492635149991 179.6804329174015 -2.3506135805115296 -1.673179478612914
38 380 0 0 0 0.5178782879968233 0.45143758600871053 1630.9365204946987 -1.0639818834073191 1275.8063238957523 0.026684576904583396 179.4505410842632 -2.1291159400566855 -1.3728358490932453
39 390 0 0 0 0.5180304198213336 0.23400723043141536 1630.964908595575 -0.8052204689380468 1275.9053076879889 -0.05703662842278691 179.38490164461368 -2.1069123266568983 -1.2762872368288984
40 400 0 0 0 0.5291528133069816 0.09679072016724694 1630.659854536592 -0.6838328346601549 1275.8046134554409 -0.05194894051862784 179.33947949012904 -2.1151599906290253 -1.3607694721816064
