% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=617773, Tue Jul  6 15:34:05 2021
1 10 -0.04155106764778295 -0.02352758265477073 0.008392097351039846 0.04233701874296353 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
2 20 -0.09206866369116819 -0.04203146182856529 0.028519464536671535 0.08256063598820375 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
3 30 -0.11641282277099396 -0.052882690026290646 0.0350693010011834 0.10199175671382825 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
4 40 -0.15733123554693423 -0.06997031130165123 0.03297641163386565 0.1343508905056071 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
5 50 -0.1513477319627721 -0.0758912317863474 0.0207699471534068 0.1486758509545984 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
6 60 -0.17780244491213373 -0.08069816528205645 0.029597233779379038 0.16704729994798395 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
7 70 -0.21097321982085476 -0.09477411839931298 0.0219422127650559 0.15006666090912713 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
8 80 -0.2643900521730942 -0.10417218472794662 0.028804890633705706 0.13503372576436348 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
9 90 -0.2770440907583908 -0.10676565454153149 0.030031622235322762 0.15313631507133105 0.93530704615986 0.967949734126497 0.988900932533136 0.9925151788323416 0.9983476547180914 1.014607328848948 1.0182654366606234 1.0288074677204262 1.050631824408811
10 100 -0.32669908974276224 -0.1207925782468397 0.015562741341006346 0.15392734568765604 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
11 110 -0.33372222109439903 -0.11876135284634971 0.023508358374591205 0.17305216720798522 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
12 120 -0.40562928516860763 -0.11714064809268124 0.008669031998110477 0.19649777638832922 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
13 130 -0.43107269023765954 -0.11495452342577228 0.014537593161863274 0.19084970046382077 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
14 140 -0.5161909012148403 -0.1331632358083158 0.01613483529011288 0.2102242359505172 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
15 150 -0.5441148833595622 -0.13534298263557443 0.047578009934078375 0.2582689728220881 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
16 160 -0.5158447490604334 -0.13715487033363383 0.037039172386640166 0.2518315801629461 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
17 170 -0.5240461519156218 -0.14779933925755195 0.04483250272345833 0.2955670758922146 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
18 180 -0.5337183494180024 -0.1479684390217163 0.03932772764877282 0.3062734613997501 0.6574393157818605 0.7892523015844728 0.8813102015499255 0.940667505350656 1.000712965178716 1.0539291375620294 1.1116488723466549 1.1833351934725587 1.238972502660954
19 190 -0.5640216120419304 -0.16899185822309348 0.03591916901214625 0.3103487831098384 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
20 200 -0.5870740812464327 -0.2099191497047836 0.07451130513646975 0.3142236718093153 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
21 210 -0.5925466415241615 -0.2115340277191873 0.06720281266537066 0.3387515325712787 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
22 220 -0.584307855453949 -0.19106611632209985 0.09300691163215082 0.37449287174489726 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
23 230 -0.5949037266306421 -0.20467257182765003 0.05964082488807601 0.3716662992421438 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
24 240 -0.5952607990869809 -0.24703240489998385 0.08646289874062958 0.4070652462736516 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
25 250 -0.606507873797276 -0.2906618638198486 0.12515276251863677 0.44724597497952995 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
26 260 -0.6087990351720296 -0.2889738895789936 0.12123596769643936 0.4385868347224309 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
27 270 -0.5981540709523304 -0.27838903959553485 0.08742568370863472 0.4516868938628056 0.41785798562920606 0.7177232342545122 0.8027428750063387 0.8570411261506226 1.001843272551924 1.038302635949407 1.0585809800910453 1.2867090060070352 1.4399223532687488
28 280 -0.5940752261136376 -0.2742085116408579 0.09671029179374699 0.4736622730638546 0.2800641542107493 0.6494666501220515 0.7228801005390925 0.8026772877308931 0.9234350610768667 0.9868732990723181 1.1746939046241414 1.2133881021388846 1.6291233825250302
29 290 -0.6293996304568946 -0.27380118297434436 0.10680184025806708 0.45527988657991597 0.2800641542107493 0.6494666501220515 0.7228801005390925 0.8026772877308931 0.9234350610768667 0.9868732990723181 1.1746939046241414 1.2133881021388846 1.6291233825250302
